id,data_criacao,titulo,cidade,estado,resolvido:bool,conteudo,tipo_postagem,ordem_da_interacao,tipo_interacao,id_pai
4392dc849368bb06cec9ffbc6852d5a0,2021-04-29,Claro Celular - A claro colocou meu nome no Serasa com uma com valor indevido.,Contagem,MG,False,"
				""Prezado(a) Sr(a). EWERTON, em atenção à sua reclamação verifique o """"ANEXO"""" ao lado da opção """"DETALHES"""" a carta resposta contendo todas as informações de tratamento. Observação: Em caso de consulta pelo celular, poderá não ser disponibilizado a carta em anexo pois depende da funcionalidade de cada aparelho. Dessa forma, caso não consiga visualizar o anexo através do seu aparelho celular, orientamos acessar a resposta através do computador/Tablet. Qualquer dificuldade em visualizar o anexo ou dúvida na solução apresentada, você pode nos contatar utilizando a opção “Interagir com Fornecedor”, essa opção fica disponível no site até que você avalie a nossa resposta, ou ainda, através dos canais exclusivos informados na carta em anexo. Lembre-se, sua avaliação, nos ajuda na construção de um atendimento mais eficiente e desta forma, caso o meu atendimento tenha sido satisfatório, gostaria de contar com sua avaliação positiva como """"SIM"""", atribuindo uma boa nota ao meu atendimento, sendo 5 a nota máxima, a sua opinião é muito importante para nós e imprescindível para um feedback ao meu trabalho. Atenciosamente, DANIELLY""",interaction,1,ANSWER,6317ad85615fb4e560ca8b402d2247d8
9c3c9824d6041e558d7f9c3d458be6e3,2021-04-16,"Pontofrio.com - No site a compra consta que foi entregue, mas não recebemos nada.",Governador Valadares,MG,False,"
				No site a compra consta que foi entregue, mas não recebemos nada.",complaint,0,COMPLAINT,9c3c9824d6041e558d7f9c3d458be6e3
797f88bae4c61489fdb7caffecbc8b0b,2021-04-16,"Pontofrio.com - No site a compra consta que foi entregue, mas não recebemos nada.",Governador Valadares,MG,False,"
				Prezado senhor Gabriel, boa tarde.

Informamos que a sua reclamação já foi respondida pela empresa via carta anexa.

Pedimos sinceras desculpas pelo ocorrido e gentilmente solicitamos que avalie o atendimento realizado pelo colaborador responsável pelas tratativas através do canal Consumidor.gov.br.

Agradecemos sua total compreensão e nos colocamos à disposição, esperando estar sempre à altura de suas exigências.

Central de Relacionamento Pontofrio.com 
Danielle da Silva
",interaction,1,ANSWER,9c3c9824d6041e558d7f9c3d458be6e3
ab03aa11b9d7975800849477ccf19507,2021-04-28,"NET - Prezados,

Estou tentado realizar o pagamento da fatura ajustada de 02/2021  há pelo menos 2 meses, e não consigo sequer receber a fatura ajustada para pagamento.",Belo Horizonte,MG,False,"
				Prezados,

Estou tentado realizar o pagamento da fatura ajustada de 02/2021  há pelo menos 2 meses, e não consigo sequer receber a fatura ajustada para pagamento.  A fatura de vencimento 03/2021 ocorreu o mesmo, e só consegui recebe-la domingo último para pagamento. Solicitei, pela milionesima vez, a benção das duas faturas para pagar e ter paz, e tiveram a capacidade de encaminhar 2X a fatura de março ao inves de encaminhar a de abril. meu telefone fixo está cortado há mais de 2 semanas, mesmo as faturas tendo sido contestadas e terem recebido novo vencimento para o mês 04/2021. Hoje cortaram meu sinal de internet e TV, e NÃO CONSEGUEM ME ENCAMINHAR A FATURA PARA PAGAMENTO! E não conseguem reestabelecer o Sinal. Me mandaram codigo de barras pra pagamento com valor desmembrado, E NÃO CONSEGUEM ME INFORMAR OU ENCAMINHAR O CÓDIGO DE BARRAS DA FATURA DE TELEFONE DESMEBRADA PARA PAGAMENTO. o valor continua errado, está a menor.  Segundo a última atendente, mesmo eu pagando o código de barras que ela informou a fatura permanecerá pendente por causa dos valores desmembrados e os serviços não serão normalizados.",complaint,0,COMPLAINT,ab03aa11b9d7975800849477ccf19507
4616c38e26f585329afaf4c59c2a9ac3,2021-04-28,"NET - Prezados,

Estou tentado realizar o pagamento da fatura ajustada de 02/2021  há pelo menos 2 meses, e não consigo sequer receber a fatura ajustada para pagamento.",Belo Horizonte,MG,False,"
				""Prezado(a) Sr(a). Camila, Em atenção à sua reclamação verifique o """"ANEXO"""" ao lado da opção """"DETALHES"""" a carta resposta contendo todas as informações de tratamento. Observação: Em caso de consulta pelo celular, poderá não ser disponibilizado a carta em anexo pois depende da funcionalidade de cada aparelho. Dessa forma, caso não consiga visualizar o anexo através do seu aparelho celular, orientamos acessar a resposta através do computador/Tablet. Qualquer dificuldade em visualizar o anexo ou dúvida na solução apresentada, você poderá nos contatar utilizando a opção “Interagir com Fornecedor”, ou ainda, através dos canais exclusivos informados na carta em anexo. Atenciosamente, RAFAEL""",interaction,1,ANSWER,ab03aa11b9d7975800849477ccf19507
d71a597aab607e31cff736d1f03e0a2f,2021-04-20,TAP Air Portugal - Eu comprei uma passagem na TAP para viajar no dia 22/05/2020 e a mesma foi cancelada por conta da pandemia.,Belo Horizonte,MG,False,"
				Eu comprei uma passagem na TAP para viajar no dia 22/05/2020 e a mesma foi cancelada por conta da pandemia. No dia 18/05/2020 eu recebi um e-mail da TAP falando que o meu voo fora cancelado:

""Lamentamos informar que, devido ao recente surto de Coronavírus, o seu voo TP0403 MRS-LIS foi cancelado. Dadas as restrições de acesso aos aeroportos, pedimos que não se desloque para o aeroporto.""

Diante disso a companhia disse que a data prevista para o seu reembolso seria no dia  31/12/2021.",complaint,0,COMPLAINT,d71a597aab607e31cff736d1f03e0a2f
d172e88ea95ef68b26ba84a8ef6eeb0c,2021-04-20,TAP Air Portugal - Eu comprei uma passagem na TAP para viajar no dia 22/05/2020 e a mesma foi cancelada por conta da pandemia.,Belo Horizonte,MG,False,"
				Prezado Sr. Raphael, bom dia.

Verificamos que V.S.ª solicitou o cancelamento e pedido de reembolso da reserva J4IMJ4 em 23 de novembro de 2020.

No dia 05 de janeiro de 2021, foi emitido e enviado o voucher VCHBR2053XXXXXXXX176.

De acordo com a Lei em vigor, o reembolso na forma original de pagamento será processado em até 12 meses, a contar a data do voo cancelado. Ou seja, até 22 de maio de 2021.

Esclarecemos ainda que, dependendo do ciclo do fechamento da fatura, o prazo para que o valor fique disponível pode ser de até 30 dias.

Esperamos contar com sua compreensão, aproveitamos a ocasião para apresentar os nossos melhores cumprimentos.

Atenciosamente,
Atendimento ao Cliente
TAP Air Portugal
N

###S;N;G;I;P;5300/5410###",interaction,1,ANSWER,d71a597aab607e31cff736d1f03e0a2f
8ffe03a43b7536522cfac1836d78e011,2021-04-13,"Banco Itaú Unibanco - quero que retire meu nome do cadastro bcb ,esta atrapalhando",Matozinhos,MG,False,"
				quero que retire meu nome do cadastro bcb ,esta atrapalhando",complaint,0,COMPLAINT,8ffe03a43b7536522cfac1836d78e011
9e8f532338c919d82c534ff758bf3ef2,2021-04-13,"Banco Itaú Unibanco - quero que retire meu nome do cadastro bcb ,esta atrapalhando",Matozinhos,MG,False,"
				Olá Claudemir, 

Em relação à sua manifestação, aberta por meio deste canal, com o protocolo de n.° 2021.04/XXX.XXX.XXX-XX,  analisamos o assunto e providenciamos os devidos esclarecimentos. 

Para mais informações, acesse a resposta em “Detalhes”.  

Cordialmente,
Itaú Unibanco S/A
",interaction,1,ANSWER,8ffe03a43b7536522cfac1836d78e011
b457e0990393471c371c5a63fa55fc91,2021-04-29,"Tim - Tinha um plano Tim e me ofertaram outro plano , aí me informaram que iriam me isentar da fatura de junho , que era pra mim ligar pra cancelar meu plano e informar do desconto que me dariam na fatura de ejunho, quando liguei pra cancelar ,me informaram que não seria feito essa solicitação porque",Conselheiro Lafaiete,MG,False,"
				Tinha um plano Tim e me ofertaram outro plano , aí me informaram que iriam me isentar da fatura de junho , que era pra mim ligar pra cancelar meu plano e informar do desconto que me dariam na fatura de ejunho, quando liguei pra cancelar ,me informaram que não seria feito essa solicitação porque",complaint,0,COMPLAINT,b457e0990393471c371c5a63fa55fc91
c93de0a9b9f213f4312ac725f4efe6b0,2021-04-29,"Tim - Tinha um plano Tim e me ofertaram outro plano , aí me informaram que iriam me isentar da fatura de junho , que era pra mim ligar pra cancelar meu plano e informar do desconto que me dariam na fatura de ejunho, quando liguei pra cancelar ,me informaram que não seria feito essa solicitação porque",Conselheiro Lafaiete,MG,False,"
				Prezado Juarez, boa noite!  

Em atenção à sua demanda pedimos que verifique a carta em anexo, para mais informações.
Antes de avaliar, caso tenha dúvidas sobre o tratamento de sua demanda ou não consiga baixar a carta em anexo, pedimos que faça uma interação disponível neste site, através do botão ""Interagir com o Fornecedor"", que faremos um novo contato. 

Aproveitamos também para informar que a carta pode ser baixada em seu Smartphone através do App do Consumidor.gov.br.

Agradecemos pela oportunidade de esclarecer os fatos relatados e nos colocamos à disposição. 

Atenciosamente,    
Relacionamento com Cliente TIM
",interaction,1,ANSWER,b457e0990393471c371c5a63fa55fc91
41d8d7b7af9ab938654492a5f59ad966,2021-05-02,"Oi Celular - Protocolo mudança de plano 
12/01 - XXXXX-XXXXXX-XXXXXX-X957

em 12/01 foi ofertado para mim, apos tentativa de cancelamento do serviço oi conta total, um plano de R$ 168 reais sendo oi tv com menos um ponto, oi fixo sem internet e com ligacoes locais ilimitado e telefonia celular com 8GB de internet mais ligacoes ilimitadas.",Betim,MG,False,"
				Protocolo mudança de plano 
12/01 - XXXXX-XXXXXX-XXXXXX-X957

em 12/01 foi ofertado para mim, apos tentativa de cancelamento do serviço oi conta total, um plano de R$ 168 reais sendo oi tv com menos um ponto, oi fixo sem internet e com ligacoes locais ilimitado e telefonia celular com 8GB de internet mais ligacoes ilimitadas.


mas desde que realizei a troca do plano a operadora tem enviado faturas em descardo com o contratado, liguei para *144 1057 e ouvidoria da oi e abri 3 reclamoes na anatel. em nenhuma delas consegui ter meus serviços ativos, estou a mais de 20 dias sem internet e ligacoes no celular, fiquei 13 dias sem acesso a Tv por assinatura. 

na resposta da OI, meus valores estao certos,
mesmo pegando a gravacao da ligacao do dia 12/01 onde me informam que meu plano de 234 passaria para 168 reais, a operado aceita que ela esta errada.

Estou sem acesso ao meu oi movel a mais de 20 dias. até para ligar para ooperadora para tentar resolver tenho que pegar emprestado um celuluar pois nem para ela meu celular faz ligação
solicitei a operadora a gravacao do dia da troca de plano, apos receber e escultar na gravacao confirma que estou certo valor do plano 168 reais

PROTOCOLOS OPERADORA OI

protocolo da troca de plano XXX.XXX.XXX-XX9957
Protocolo registrado na ouvidoriaXXX.XXX.XXX-XX2443
Protocolo registrado na operadoraXXX.XXX.XXX-XX3
Protocolo da prestadora reclamada:XXX.XXX.XXX-XX15

***** 

protocolo na ANATEL

Protocolo nº XXX.XXX.XXX-XX2443
Protocolo nº XXX.XXX.XXX-XX8985
Protocolo nº XXX.XXX.XXX-XX9235


PROTOCOLO NA OI SOLICITANDO A GRAVACAO DO DIA DA TROCA DE PLANO
XXXXX-XXXXXX-XXXXXX-X246",complaint,0,COMPLAINT,41d8d7b7af9ab938654492a5f59ad966
14bc5fd0fccd2a770ab4a006a92c0a09,2021-05-02,"Oi Celular - Protocolo mudança de plano 
12/01 - XXXXX-XXXXXX-XXXXXX-X957

em 12/01 foi ofertado para mim, apos tentativa de cancelamento do serviço oi conta total, um plano de R$ 168 reais sendo oi tv com menos um ponto, oi fixo sem internet e com ligacoes locais ilimitado e telefonia celular com 8GB de internet mais ligacoes ilimitadas.",Betim,MG,False,"
				Conforme contato realizado, sua solicitação foi atendida e devidamente esclarecida. Em anexo segue carta com detalhes do tratamento.

Uma dica: pelo Smartphone talvez você não consiga consultar os anexos disponibilizados. Isto pode acontecer devido à funcionalidade que varia de aparelho para aparelho, mas pelo computador ou Notebook o acesso ao anexo é garantido.

Peço que avalie. Sua opinião é importante e contribuirá para qualidade do meu atendimento",interaction,1,ANSWER,41d8d7b7af9ab938654492a5f59ad966
d7e23abb3623cd81bffed7321d3807fa,2021-04-28,"Uber - Fiz um pedido em um restaurante que se chama Contato Social, e deu um valor de R$ 40,90(se não me engano) e não constava taxa de entrega, e foi aplicado um cupom de R$ 7,00 de desconto .",Contagem,MG,False,"
				Fiz um pedido em um restaurante que se chama Contato Social, e deu um valor de R$ 40,90(se não me engano) e não constava taxa de entrega, e foi aplicado um cupom de R$ 7,00 de desconto . E após finalizar a compra para pagamento em dinheiro, constou  o valor de R$45,80. Ao ver este valor, entrei em contato imediatamente no chat do uber eats e solicitei o cancelamento do pedido. Porém estão me cobrando uma taxa no valor do pedido. Não concordo em pagar, pois não tinha nenhum minuto que o pedido havia sido feito. Conversei com a atende Lidja, pedindo o cancelamento dessa taxa no mesmo valor do pedido. Ela disse que não teria como cancelar essa taxa. Não concordo em pagar uma taxa nesse valor, pois não recebi nada e nem deu tempo de ser preparado o pedido.",complaint,0,COMPLAINT,d7e23abb3623cd81bffed7321d3807fa
2a7c02006de65d1294a26f2405c896ed,2021-04-28,"Uber - Fiz um pedido em um restaurante que se chama Contato Social, e deu um valor de R$ 40,90(se não me engano) e não constava taxa de entrega, e foi aplicado um cupom de R$ 7,00 de desconto .",Contagem,MG,False,"
				Respondemos sua reclamação encaminhada ao Consumidor.gov. 

Agradecemos por entrar em contato conosco, ressaltamos que você também pode entrar em contato com o nosso suporte diretamente pelo próprio aplicativo, ou através do site help.uber.com.

Gratos, equipe UBER.
",interaction,1,ANSWER,d7e23abb3623cd81bffed7321d3807fa
f09a5f1570d3db2c1d4893b04d440fa8,2021-04-23,"Avon - Boa noite estou com meu nome negativado na avom e eu nao reconheço a divida nunca fiz contrato na c
Avon nao estou entendendo o porquê o meu nome da negativaçao nao fiz plano nenhum da claro,e se nao resolver vou levar na Anatel e na justiças,já tentei por varias vezes nao tive bom recurso ate paguei uma parcela mas so que nem assim a avon foi justa com migo,e fora que ta com un juros abusivo",Caeté,MG,False,"
				Boa noite estou com meu nome negativado na avom e eu nao reconheço a divida nunca fiz contrato na c
Avon nao estou entendendo o porquê o meu nome da negativaçao nao fiz plano nenhum da claro,e se nao resolver vou levar na Anatel e na justiças,já tentei por varias vezes nao tive bom recurso ate paguei uma parcela mas so que nem assim a avon foi justa com migo,e fora que ta com un juros abusivo",complaint,0,COMPLAINT,f09a5f1570d3db2c1d4893b04d440fa8
912717c7730d897cb3af7ce23c160745,2021-04-23,"Avon - Boa noite estou com meu nome negativado na avom e eu nao reconheço a divida nunca fiz contrato na c
Avon nao estou entendendo o porquê o meu nome da negativaçao nao fiz plano nenhum da claro,e se nao resolver vou levar na Anatel e na justiças,já tentei por varias vezes nao tive bom recurso ate paguei uma parcela mas so que nem assim a avon foi justa com migo,e fora que ta com un juros abusivo",Caeté,MG,False,"
				Prezado(a),

Estamos aguardando seu retorno para prosseguir com a análise da reclamação.
Para mais detalhes, acesse o arquivo anexo.
Pedimos que não avalie a reclamação antes da resolução. Ressaltamos que ao avaliar o atendimento você finaliza a interação com a empresa e 
ficamos impossibilitados de prosseguir com as tratativas.

Qualquer dúvida estou por aqui. Conte sempre comigo!

Obrigada,
Equipe de Relacionamento - Avon Cosméticos
Serviço de Atendimento Avon: 0800 708 2866 - www.avon.com.br
",interaction,1,ANSWER,f09a5f1570d3db2c1d4893b04d440fa8
6862af5269fee742323beba60118f0a8,2021-04-11,"Uber - Prezados, tentei comprar uma refeição pelo aplicativo Uber - pratos, porém não deu certo.",Belo Horizonte,MG,False,"
				Prezados, tentei comprar uma refeição pelo aplicativo Uber - pratos, porém não deu certo. quando realizei o pedido e pagamento o sistema travou. Refiz o pedido e travou novamente. Com isso, fiquei incomodado e comprei a refeição em outro local. Percebi que na minha fatura consta a cobrança duplicada da refeição que não foi realizada, ocorreu no dia 10 de abril no valor de R$98,04.  Como veio duplicado o valor, a bandeira do cartão estornou um valor porém a segunda tentativa permanece em minha fatura. Liguei para o 0800 de vocês e me informaram que o atendimento seria via https://help.uber.com/ mais não obtive sucesso no contato. Deixo em anexo um print da minha fatura. Aguardo retorno de vocês para solução da questão.",complaint,0,COMPLAINT,6862af5269fee742323beba60118f0a8
58222ae6c66e08880a5d4d4a567fe305,2021-04-11,"Uber - Prezados, tentei comprar uma refeição pelo aplicativo Uber - pratos, porém não deu certo.",Belo Horizonte,MG,False,"
				Respondemos sua reclamação encaminhada ao Consumidor.gov. 

Agradecemos por entrar em contato conosco, ressaltamos que você também pode entrar em contato com o nosso suporte diretamente pelo próprio aplicativo, ou através do site help.uber.com.

Gratos, equipe UBER.
",interaction,1,ANSWER,6862af5269fee742323beba60118f0a8
3dc99f9f696a3947cb368763b3b44392,2021-05-03,Azul Linhas Aéreas - No dia 24/01/2021 fiz uma compra de passagem aérea por pontos no app azul.,Montes Claros,MG,False,"
				No dia 24/01/2021 fiz uma compra de passagem aérea por pontos no app azul. Após realizar a compra e também a aquisição de 3 malas de 23kg no valor 290,00 pelo meu cartão de crédito o sistema travou e não consegui mais realizar o compra. Imediatamente liguei para a Azul no telefone 4003 1141 expliquei o acontecido e fiz a compra via telefone gerando um novo gerando nova reserva BHDLKT onde ocorreu o desconto nos meus pontos. Para minha surpresa quando verifiquei o meu e-mail havia 2 cobranças. Liguei novamente e pedi o cancelamento através do protocolo AZ104584612 e fui informada que em 60 dias no máximo aconteceria o estorno, mas já paguei as 4 parcelas e até hoje nada de estorno",complaint,0,COMPLAINT,3dc99f9f696a3947cb368763b3b44392
8c27565e733ace61feffa927cd473ea3,2021-05-03,Azul Linhas Aéreas - No dia 24/01/2021 fiz uma compra de passagem aérea por pontos no app azul.,Montes Claros,MG,False,"
				Olá Maria,

Em atenção à reclamação registrada através do protocolo 2021.05/XXX.XXX.XXX-XX, informo que, a resposta consta na carta em anexo. Caso esteja acessando esta plataforma através de seu aparelho celular, solicito que ative a rotação automática e visualize a página com o aparelho na horizontal ou puxe a página para a esquerda, a fim de visualizar o anexo.

Observação: Em caso de consulta pelo celular, poderá não ser disponibilizado a carta em anexo pois depende da funcionalidade de cada aparelho. Dessa forma, caso não consiga visualizar o anexo através do seu aparelho celular, oriento acessar a resposta através do computador/Tablet.

Qualquer dificuldade em visualizar o anexo ou dúvida na solução apresentada, você pode me contatar utilizando a opção “Interagir com Fornecedor”, essa opção fica disponível no site até que você avalie a nossa resposta, ou ainda, através dos canais exclusivos informados na carta em anexo.

Reforçamos que após a publicação desta resposta, você tem a possibilidade de se comunicar conosco por meio do botão “interagir com o fornecedor”, sem a necessidade de registrar uma nova manifestação sobre o mesmo assunto caso ocorra algum desdobramento inesperado sobre a solução oferecida.

Permanecemos à disposição para demais esclarecimentos, em nosso canal de atendimento SAC (serviço de atendimento ao cliente) 0800 884 4040, Central de Vendas XXXXX-X118 (capitais e regiões metropolitanas) e 0800 887 1118 (demais localidades), o atendimento é 08h00 as 20h00 todos os dias. Ou pelo chat no link https://chatbot.azure.voeazul.com.br/azul-bot-b2c/index.html. 

O atendimento é realizado 24 horas todos os dias.

Desejo uma ótima semana!

###N;P;T;D;P;5300###

Att,
Matheus Maciel / CRC - Central de Relacionamento com o Cliente
",interaction,1,ANSWER,3dc99f9f696a3947cb368763b3b44392
0f13c4800ffbe8d9cf0b351f924afe3f,2021-04-16,Oi Fixo - Sou cliente da OI TV há anos e a contratação de tal serviço se deu mediante oferta VITALÍCIA de gratuidade integral do ponto adicional.,Lagoa Santa,MG,False,"
				Sou cliente da OI TV há anos e a contratação de tal serviço se deu mediante oferta VITALÍCIA de gratuidade integral do ponto adicional. Para meu espanto, na conta com vencimento em 19/04/21, paga, antecipadamente, no dia 15/04/21, como todas as outras do meu contrato, me foi cobrado valor pelo ponto adicional, importando em ALTERAÇÃO LESIVA E NÃO ANUÍDA no contrato de prestação de serviços que firmei com a OI. Tentei dois contatos, sem sucesso, na Central de Atendimento OI, no dia 13/04/21, onde duas atendentes diferentes desligaram a ligação sem resolução do meu problema (protocolos acima). NÃO CONCORDO COM NENHUMA ALTERAÇÃO NO PLANO E NOS VALORES QUE CONTRATEI e solicito imediatas providências de readequação da conta para manter a isenção do ponto adicional TV, requerendo, ainda, a restituição do valor pago a maior, em 15/04/21, referente a tal cobrança indevida, sob pena de adoção das medidas judiciais cabíveis, além do cancelamento do contrato. Por oportuno,  expresso minha indignação face a qualidade dos serviços prestados pela OI, além de repúdio ao despreparo de seus atendentes, relatando que, por inúmeras vezes num mesmo mês, tenho meu sinal de TV interrompido, por razões que me são completamente alheias, sem nenhuma redução em minhas faturas. Aguardo providências para resolução",complaint,0,COMPLAINT,0f13c4800ffbe8d9cf0b351f924afe3f
a39fc463ce65b07bad0622e3cc138840,2021-04-16,Oi Fixo - Sou cliente da OI TV há anos e a contratação de tal serviço se deu mediante oferta VITALÍCIA de gratuidade integral do ponto adicional.,Lagoa Santa,MG,False,"
				Conforme contato realizado no dia 26/04/2021, sua solicitação foi atendida e devidamente esclarecida. Em anexo segue carta com detalhes do tratamento.

 

Uma dica: pelo Smartphone talvez você não consiga consultar os anexos disponibilizados. Isto pode acontecer devido à funcionalidade que varia de aparelho para aparelho, mas pelo computador ou Notebook o acesso ao anexo é garantido.

 

Peço que avalie. Sua opinião é importante e contribuirá para qualidade do meu atendimento”

Lembramos que a avaliação aqui disponível se refere a cordialidade, rapidez e clareza de informações com que você foi atendido nesse canal.

 

Caso haja alguma dúvida, discordância ou questionamento, gentileza utilizar o botão ""Interagir com o Fornecedor” antes de executar qualquer ação.

 

Desde já agradeço !",interaction,1,ANSWER,0f13c4800ffbe8d9cf0b351f924afe3f
db4ec6c5ec29c6eb5e0623314e886e9c,2021-04-12,GA.MA Italy - Bom dia.,Ribeirão das Neves,MG,False,"
				Bom dia.
Realizei uma compra de uma escova rotativa em 15/08/2020 e em menos de 2 meses ela veio a apresentar defeitos. Entrei em contato com a marca e me orientaram a mandar para a assistência técnica, na qual o aparelho permaneceu por 2 semanas. E ao realizar o teste permanecia com o mesmo defeito, então mandei e-mail para a gama italy e realizei a postagem do produto no dia 31/12/2020 e fiquei no aguardo ada substituição por 4 meses, quando me mandaram outra também estava com defeitos, informei a central novamente. Então realizei a postagem novamente, com mais ou menos 15 dias me enviaram outra que na qual também estava com defeito. Então com todo esse cansaço pedi o reembolso do dinheiro. Me informaram que só vão me devolver o valor que paguei no produto sem o frete. Acho isso tudo um absurdo, pois quando eu comprei estava com um valor bem acessível e agora com o valor que eles querem me devolver não consigo comprar outra. Gostaria que pudessem me ajudar.",complaint,0,COMPLAINT,db4ec6c5ec29c6eb5e0623314e886e9c
b169c41ee5031d6724bdfe094d8c68aa,2021-04-12,GA.MA Italy - Bom dia.,Ribeirão das Neves,MG,False,"
				Bom dia Senhora Pauline. 

Nossa! lamentamos muito pelo que aconteceu com o seu produto, mas não se preocupe que iremos ajuda-la da melhor forma possível e agradeço pela confiança. 

Encaminhamos em seu e-mail todas as instruções necessárias para solucionar este caso com a maior brevidade possível. Por favor, pedimos a gentileza de verificar e esperamos seu parecer para darmos continuidade na tratativa.

A GA.MA ITALY agradece seu contato, e permanece à disposição para quaisquer outros esclarecimentos a partir dos nossos canais de atendimento.

Atenciosamente,
SAC - Serviço de Atendimento ao Consumidor
Telefone: 0800 724 4262",interaction,1,ANSWER,db4ec6c5ec29c6eb5e0623314e886e9c
abbccb5dd81336cb2973ecab2cd8703c,2021-05-03,"Claro Celular - Estou tentando resgatar minha linha com novo chip da linha 82 99422 8888, no meu novo estado que é Minas Gerais.",Contagem,MG,False,"
				Estou tentando resgatar minha linha com novo chip da linha 82 99422 8888, no meu novo estado que é Minas Gerais. A central de atendimento sempre me orienta a ir na loja Claro comprar um chip e resgatar, mas quando vou na loja Claro é negado devido a ser uma linha de ddd diferente.",complaint,0,COMPLAINT,abbccb5dd81336cb2973ecab2cd8703c
8ef33ca821e65445d413679890406cc0,2021-05-03,"Claro Celular - Estou tentando resgatar minha linha com novo chip da linha 82 99422 8888, no meu novo estado que é Minas Gerais.",Contagem,MG,False,"
				""Prezado(a) Sr(a). Jonatan, Em atenção à sua reclamação verifique o """"ANEXO"""" ao lado da opção """"DETALHES"""" a carta resposta contendo todas as informações de tratamento. Observação: Em caso de consulta pelo celular, poderá não ser disponibilizado a carta em anexo pois depende da funcionalidade de cada aparelho. Dessa forma, caso não consiga visualizar o anexo através do seu aparelho celular, orientamos acessar a resposta através do computador/Tablet. Qualquer dificuldade em visualizar o anexo ou dúvida na solução apresentada, você poderá nos contatar utilizando a opção “Interagir com Fornecedor”, ou ainda, através dos canais exclusivos informados na carta em anexo. Atenciosamente, SHESNON""",interaction,1,ANSWER,abbccb5dd81336cb2973ecab2cd8703c
74dfb0234ba3e5a052a4a513d29e229c,2021-04-26,Serasa Experian  - Desejo que meus dados de consultas do CPF sejam excluídos.,Ibirit�,MG,False,"
				Desejo que meus dados de consultas do CPF sejam excluídos.",complaint,0,COMPLAINT,74dfb0234ba3e5a052a4a513d29e229c
bb3f0654e91c672ac43604b2a37a3793,2021-04-26,Serasa Experian  - Desejo que meus dados de consultas do CPF sejam excluídos.,Ibirit�,MG,False,"
				Oi, William. Tudo bem?

 Acabamos de responder a sua solicitação. Por favor, acesse o campo ""Interagir com o fornecedor"" e confira a resposta.


Conte com o nosso apoio,
Equipe Serasa Experian.",interaction,1,ANSWER,74dfb0234ba3e5a052a4a513d29e229c
e0a6f6495e97618ec39e5e82c56a1f6d,2021-04-30,BRB - Banco de Brasília - ESTOU TENTANDO ALTERAR MEU TEL PARA NOVO E UM ROLO E SOLICITAR AUMENTO DE LIMITE DO CARTAO FINAL 4021,Uberlândia,MG,False,"
				ESTOU TENTANDO ALTERAR MEU TEL PARA NOVO E UM ROLO E SOLICITAR AUMENTO DE LIMITE DO CARTAO FINAL 4021",complaint,0,COMPLAINT,e0a6f6495e97618ec39e5e82c56a1f6d
cc1748250594dcab246f0147c9a1c036,2021-04-30,BRB - Banco de Brasília - ESTOU TENTANDO ALTERAR MEU TEL PARA NOVO E UM ROLO E SOLICITAR AUMENTO DE LIMITE DO CARTAO FINAL 4021,Uberlândia,MG,False,"
				Senhor(a) cliente,

Segue em anexo a resposta a sua demanda.

Atenciosamente,

OUVIDORIA BRB",interaction,1,ANSWER,e0a6f6495e97618ec39e5e82c56a1f6d
f98a4d20a55779634607975ade97332b,2021-05-12,"Caixa Econômica Federal - NO MÊS DE ABRIL, SOLICITEI O CANCELAMENTO DO SERVIÇO DE DEBITO CESTA DA CAIXA ECONÔMICA FEDERAL, A ATENDENTE  ME PASSOU O PASSO A PASSO PARA FAZER O CANCELAMENTO ONLINE, INFORMANDO QUE APÓS O CANCELAMENTO NÃO SERIA MAIS COBRADO O SERVIÇO.",Contagem,MG,False,"
				NO MÊS DE ABRIL, SOLICITEI O CANCELAMENTO DO SERVIÇO DE DEBITO CESTA DA CAIXA ECONÔMICA FEDERAL, A ATENDENTE  ME PASSOU O PASSO A PASSO PARA FAZER O CANCELAMENTO ONLINE, INFORMANDO QUE APÓS O CANCELAMENTO NÃO SERIA MAIS COBRADO O SERVIÇO. ENTRETANTO NESSE MÊS, EXATAMENTE NO DIA 10/05/2021, A CAIXA DESCONTOU O VALOR DO SERVIÇO DA MINHA CONTA CORRENTE (R$28,90 - VINTE E OITO REAIS E NOVENTA CENTAVOS), MESMO COM O CANCELAMENTO DO SERVIÇO, TENTEI CONTATO TELEFÔNICO COM A CAIXA ECONÔMICA FEDERAL, MAS NÃO OBTIVE SUCESSO, POIS A CAIXA INFORMA QUE TODOS OS ATENDENTES ESTAVAM OCUPADOS E APÓS ESPERAR ATENDIMENTO A LIGAÇÃO ERA INTERROMPIDA PELA CAIXA.",complaint,0,COMPLAINT,f98a4d20a55779634607975ade97332b
9a42cb9b5f2bee05e4bd7d9deac044e8,2021-05-12,"Caixa Econômica Federal - NO MÊS DE ABRIL, SOLICITEI O CANCELAMENTO DO SERVIÇO DE DEBITO CESTA DA CAIXA ECONÔMICA FEDERAL, A ATENDENTE  ME PASSOU O PASSO A PASSO PARA FAZER O CANCELAMENTO ONLINE, INFORMANDO QUE APÓS O CANCELAMENTO NÃO SERIA MAIS COBRADO O SERVIÇO.",Contagem,MG,False,"
				Prezado(a) senhor(a),

Informamos a atualização do seu pedido. Acesse a resposta na interação anterior.

Atenciosamente,

CAIXA",interaction,1,ANSWER,f98a4d20a55779634607975ade97332b
